year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Chevrolet,Captiva Sport,LTZ Fleet,SUV,,3gnal4ek3ds542891,fl,4.0,52443.0,white,gray,the hertz corporation,14200,15000,2015-04-21 02:30:00
2013,Chevrolet,Suburban,LTZ 1500,SUV,automatic,1gnskke72dr159650,fl,2.3,57991.0,white,black,the hertz corporation,31800,9400,2015-04-22 02:30:00
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg9dr678092,fl,3.8,57656.0,silver,black,dtg operations inc,12850,11400,2015-04-21 02:30:00
2013,Ford,F-150,XLT,SuperCab,automatic,1ftfx1ef2dfa40270,pa,3.0,62921.0,gray,black,paul moteur,21500,19000,2015-04-24 02:00:00
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg8fc711325,mo,5.0,19563.0,white,tan,kc landsmen ars,33600,18500,2015-04-22 03:00:00
2012,Chevrolet,Cruze,LS,Sedan,automatic,1g1pc5sh5c7217571,mi,4.4,27455.0,blue,gray,gm financial leasing,10550,13000,2015-04-23 02:30:00
2012,Jeep,Patriot,Latitude,SUV,automatic,1c4njrfb8cd717016,co,4.5,122340.0,burgundy,beige,lease plan usa,11650,7400,2015-04-21 05:00:00
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb9ca550668,ca,3.7,19322.0,white,off-white,mercedes-benz financial services,30000,25500,2015-04-23 05:30:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk2cu138590,fl,3.5,35089.0,gray,black,world omni financial corporation,14800,12600,2015-04-21 02:30:00
2011,Chevrolet,Silverado 1500,Work Truck,Regular Cab,automatic,1gcncpea5bz331811,fl,2.9,51076.0,blue,gray,nimnicht gmc,12400,12300,2015-04-28 02:30:00
2010,Honda,Pilot,EX-L,SUV,automatic,5fnyf4h59ab013339,nj,2.8,112317.0,black,gray,remarketing by ge/larry h miller-fleet lease,13900,13100,2015-04-22 02:30:00
2014,Chevrolet,Equinox,LS,SUV,automatic,2gnalaek8e6297066,fl,4.1,11009.0,blue,black,suntrust bank,18750,25400,2015-04-22 02:00:00
2007,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j8hr48p37c692631,nj,2.8,141126.0,black,black,royalton auto enterprises inc,5925,4000,2015-04-29 02:30:00
2007,Toyota,Corolla,LE,Sedan,automatic,1nxbr32e67z853977,fl,4.3,112798.0,white,gray,wilmar leasing inc,5250,4400,2015-04-22 02:05:00
2003,Ford,Expedition,Eddie Bauer,SUV,automatic,1fmfu17l23lc46230,tx,1.9,89687.0,red,tan,quality acceptance,4650,900,2015-04-22 03:05:00
2001,Ford,Windstar,Limited,Minivan,automatic,2fmda58401bb07063,ga,1.9,128987.0,beige,tan,onemain rem/ramos autos & trucks inc,1850,1200,2015-04-21 02:30:00
2014,Lexus,ES 350,Base,Sedan,automatic,jthbk1gg7e2108668,fl,4.7,15346.0,gray,black,lexus of pembroke pines,29900,29800,2015-04-29 02:35:00
2014,Nissan,Versa Note,1.6 SV,Hatchback,manual,3n1ce2cp2el417703,ca,4.9,13922.0,gray,black,nissan north america inc.,9725,22000,2015-04-21 05:30:00
2014,Nissan,Rogue Select,S,SUV,,jn8as5mt2ew614055,ca,3.9,7449.0,black,gray,nissan-infiniti lt,16200,16750,2015-04-21 05:30:00
2013,Ford,Explorer,Base,SUV,automatic,1fm5k8b80dga99722,nj,3.9,45973.0,—,gray,lease plan usa,20800,20500,2015-04-29 02:30:00
2013,GMC,Terrain,SLE-1,SUV,automatic,2gkalmek4d6191212,mi,4.8,45697.0,white,black,gm financial leasing,17400,26000,2015-04-23 02:30:00
2013,Nissan,Murano,SV,SUV,automatic,jn8az1mw1dw316299,tx,3.6,55967.0,gray,black,the hertz corporation,16700,14000,2015-04-22 03:00:00
2012,Chevrolet,Colorado,Work Truck,Extended Cab,automatic,1gcesbfe7c8123878,fl,1.9,128995.0,white,gray,wheels exchange llc,7800,7500,2015-04-22 02:10:00
2012,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep5cc209756,tx,3.4,25316.0,white,black,nissan-infiniti lt,14400,15000,2015-04-22 03:30:00
2008,Ford,Fusion,SE,Sedan,automatic,3fahp07z18r186622,pa,3.1,89480.0,green,beige,1 cochran of monroeville,5825,4000,2015-04-29 05:00:00
2008,Saturn,Aura,XR,Sedan,automatic,1g8zv57778f257412,mn,2.3,97469.0,gray,black,capital one auto finance,5325,3000,2015-04-22 03:30:00
2006,Buick,Lucerne,CXS,Sedan,automatic,1g4he57y16u227188,va,3.6,108987.0,white,gray,seven seventeen credit union inc.,5750,5600,2015-04-23 02:20:00
2004,BMW,5 Series,545i,Sedan,automatic,wbanb33584b108656,mo,3.5,105254.0,brown,tan,meridian remarketing,6600,4100,2015-04-21 04:00:00
2003,Mazda,Mazda6,i,Sedan,automatic,1yvfp80c335m32307,nj,2.4,142210.0,black,gray,credit acceptance corp/vrs/southfield,1825,800,2015-04-28 03:30:00
2002,Chrysler,Sebring,GTC,Convertible,automatic,1c3el75r42n328626,il,1.9,124157.0,black,gray,hebron auto sales inc,1475,650,2015-04-21 03:30:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em3e5222537,fl,3.4,34478.0,black,gray,ars/avis budget group,19500,18400,2015-04-23 02:00:00
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h7xfr130776,tx,4.5,18012.0,—,black,ars/enterprise,18900,28700,2015-04-23 03:30:00
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg6dr771703,tx,2.5,61787.0,—,black,the hertz corporation,12250,11650,2015-04-29 03:00:00
2015,Jeep,Wrangler,Unlimited Freedom Edition,SUV,automatic,1c4bjwdgxfl628882,tx,4.9,29.0,white,black,music city autoplex llc,34900,45500,2015-04-22 03:20:00
2013,Nissan,Altima,2.5,sedan,,1n4al3ap8dc918100,pa,4.5,23777.0,blue,black,nissan-infiniti lt,13850,9300,2015-04-24 02:00:00
2013,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk6du249483,fl,1.9,55816.0,silver,black,the hertz corporation,13300,15900,2015-04-28 02:30:00
2012,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae7ch096230,tx,2.1,73930.0,black,beige,hyundai motor finance,9275,7000,2015-04-29 03:30:00
2012,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4ae3cu358259,ga,4.8,24386.0,gray,gray,hyundai motor finance,11700,11000,2015-04-23 03:00:00
2012,Kia,Forte,LX,Sedan,automatic,knaft4a25c5480131,tx,1.9,90478.0,silver,gray,kia motors finance,6875,4600,2015-04-29 03:30:00
2012,Nissan,Altima,2.5 S,Sedan,,1n4al2ap6cn477791,pa,3.7,40340.0,black,black,nissan-infiniti lt,11900,14000,2015-04-24 02:00:00
2012,Nissan,Altima,2.5,Sedan,,1n4al2ap9cc241082,pa,3.6,24756.0,red,beige,nissan-infiniti lt,12800,14800,2015-04-24 02:00:00
2012,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep1cc221189,pa,3.6,64335.0,black,black,nissan-infiniti lt,12000,18300,2015-04-24 02:00:00
2012,Nissan,Maxima,3.5 SV,Sedan,,1n4aa5ap2cc809115,pa,3.7,44668.0,black,black,nissan-infiniti lt,17100,10900,2015-04-24 02:00:00
2012,Nissan,Rogue,S,SUV,automatic,jn8as5mv4cw358063,pa,4.8,38563.0,gray,gray,nissan-infiniti lt,17250,13350,2015-04-24 02:00:00
2012,Nissan,Rogue,S,SUV,,jn8as5mv3cw364498,pa,3.8,37000.0,—,black,nissan-infiniti lt,17350,16500,2015-04-24 02:00:00
2012,Nissan,Rogue,SV,SUV,,jn8as5mv8cw367106,pa,4.3,43782.0,white,black,nissan-infiniti lt,14650,16000,2015-04-24 02:00:00
2012,Nissan,Rogue,S,SUV,automatic,jn8as5mv7cw367906,pa,4.7,29371.0,blue,black,nissan-infiniti lt,18000,11800,2015-04-24 02:00:00
2012,Nissan,Sentra,2.0 SR,Sedan,,3n1ab6ap2cl706684,pa,4.5,44789.0,white,gray,nissan-infiniti lt,10250,16400,2015-04-24 02:00:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t4bf1fk3cr167649,ca,3.4,46669.0,gray,gray,toyota walnut creek,15500,13000,2015-04-22 05:30:00
2011,Chevrolet,Silverado 1500,Work Truck,Extended Cab,automatic,1gcrcpex8bz112573,tx,2.6,204896.0,white,black,gm financial,8400,6600,2015-04-22 03:00:00
2011,Ford,Explorer,XLT,SUV,automatic,1fmhk7d89bga64663,mi,3.1,104477.0,gray,beige,ge fleet services for itself/servicer,16800,13400,2015-04-30 02:30:00
2011,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac7bh097572,tx,2.9,113021.0,gray,gray,hyundai motor finance,8275,4200,2015-04-29 03:30:00
2009,Chevrolet,Impala,LT,Sedan,automatic,2g1wt57k391196628,az,1.0,1.0,white,gray,wells fargo dealer services,9700,2000,2015-04-22 05:00:00
2009,Chevrolet,Express,LS 3500,Van,,1gahg35k091178355,tx,4.1,86138.0,white,gray,hyundai motor finance,11150,11100,2015-04-29 03:30:00
2009,Chrysler,Town and Country,Touring,Minivan,automatic,2a8hr54139r632558,mi,1.9,98509.0,black,gray,hertz remarketing,7600,7400,2015-04-23 02:30:00
2007,Audi,A4,2.0T,Convertible,automatic,wauaf48hx7k015430,mi,2.8,86930.0,blue,tan,jeffs motorcars inc,7850,7500,2015-04-23 02:30:00
2007,Toyota,FJ Cruiser,Base,SUV,automatic,jtebu11f070094506,mi,2.7,123157.0,purple,black,meridian remarketing,13850,11500,2015-04-30 02:30:00
2006,Kia,Sedona,LX,Minivan,automatic,kndmb233066084436,mi,3.1,121217.0,white,gray,jeffs motorcars inc,2650,1700,2015-04-23 02:30:00
2005,Chrysler,Town and Country,Base,Minivan,automatic,1c4gp45r45b370565,wi,1.9,143526.0,blue,gray,honor finance,1550,1000,2015-04-22 03:00:00
2005,Nissan,Sentra,1.8 S,Sedan,automatic,3n1cb51d85l557063,ga,2.1,150069.0,silver,gray,rick hendrick chevrolet of buford,2125,2100,2015-04-21 06:00:00
2005,Nissan,Murano,SL,SUV,automatic,jn8az08t75w328548,fl,2.5,138450.0,black,black,bright star credit union,5075,2100,2015-04-21 02:30:00
2004,Dodge,Durango,Limited,SUV,automatic,1d4hb58n34f137627,mi,2.1,138922.0,red,gray,go financial,2925,2100,2015-04-23 02:30:00
2003,Jeep,Liberty,Sport,SUV,,1j4gl48k93w514606,nj,3.5,142755.0,green,gray,credit acceptance corp/vrs/southfield,2500,1800,2015-04-28 03:30:00
2002,GMC,Yukon XL,1500 SLE,SUV,automatic,3gkec16z82g357955,ga,2.1,282582.0,black,beige,onpoint financial corp,2250,1200,2015-04-21 06:00:00
2002,Mercedes-Benz,C-Class,C230,Hatchback,automatic,wdbrn47j92a264473,ca,2.6,144080.0,silver,black,car financial,2025,1750,2015-04-22 05:30:00
2001,Cadillac,Seville,STS,Sedan,automatic,1g6ky54961u263842,ut,2.0,87140.0,silver,gray,remarketing by ge/america first credit union,1450,600,2015-04-22 06:00:00
2001,Chevrolet,Impala,LS,Sedan,automatic,2g1wh55k119232990,ca,2.0,1.0,silver,gray,purple heart services inc,2900,250,2015-04-22 08:10:00
1999,Volkswagen,Passat,GLS V6,Sedan,automatic,wvwmd63b3xe001260,ca,2.3,130392.0,silver,black,volkswagen of downtown la,925,300,2015-04-22 05:30:00
1996,Toyota,Avalon,XL,Sedan,automatic,4t1bf12b6tu100267,nj,1.0,154332.0,red,tan,lester glenn buick,650,400,2015-04-22 02:30:00
1994,Mercedes-Benz,C-Class,C220,Sedan,automatic,wdbha22e6rf059308,nc,1.0,204593.0,silver,black,hendrick toyota scion concord,1025,700,2015-04-22 07:00:00
2014,Dodge,Grand Caravan,R/T,Minivan,automatic,2c4rdgeg5er337545,fl,3.8,31838.0,blue,black,ez rent a car inc,18550,17700,2015-04-21 02:00:00
2014,Ford,E-Series Van,E-250,E-Series Van,automatic,1ftne2ew2eda53296,mi,4.2,12970.0,white,gray,u-haul,20700,20000,2015-04-23 02:30:00
2014,Ford,E-Series Van,E-250,E-Series Van,automatic,1ftne2ew1eda19253,mi,4.3,13372.0,white,gray,u-haul,20600,20100,2015-04-30 02:30:00
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0hd6er214324,co,4.5,34292.0,red,black,ars/avis budget group,15100,13500,2015-04-22 04:45:00
2014,Ford,Mustang,V6,Coupe,automatic,1zvbp8am7e5291284,tx,4.2,16973.0,white,black,hyundai motor finance,18700,18900,2015-04-29 03:30:00
2014,Hyundai,Sonata,GLS,Sedan,,5npeb4ac9eh821530,pa,4.4,31772.0,blue,gray,apple ford inc,13700,12700,2015-04-24 02:00:00
2014,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad2eu188475,tx,4.4,20306.0,silver,black,hyundai motor finance,14650,13500,2015-04-29 03:30:00
2013,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sb5d7197775,ca,4.1,39662.0,gray,black,avis corporation,12950,5000,2015-04-23 06:00:00
2013,Chevrolet,Equinox,LTZ,SUV,automatic,2gnflgek9d6261443,tn,4.4,57012.0,silver,black,the hertz corporation,17800,16200,2015-04-29 03:30:00
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f80fg114660,ut,2.0,15488.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,23100,15300,2015-04-22 06:00:00
2013,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k93dr112515,mi,4.3,21281.0,blue,black,"ford motor credit company,llc",19250,11500,2015-04-23 02:00:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap6cm622535,ca,4.3,35799.0,white,beige,nissan infiniti lt,19750,15000,2015-04-23 05:30:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap4cm623943,ca,4.4,29520.0,gray,black,nissan infiniti lt,20300,25750,2015-04-23 05:30:00
2012,Infiniti,G Convertible,G37,G Convertible,automatic,jn1cv6fexcm203076,ca,3.8,35686.0,black,black,nissan infiniti lt,26400,21250,2015-04-23 05:30:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap3cm931590,ca,4.3,27138.0,gray,black,nissan infiniti lt,20500,17750,2015-04-23 05:30:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk9cu554085,ga,4.8,31591.0,white,black,world omni financial corporation,14900,23300,2015-04-23 03:00:00
2005,,,,,automatic,2hkyf18735h572134,ca,2.0,1.0,white,gray,wells fargo dealer services,8725,13750,2015-04-21 06:00:00
2003,Jaguar,S-Type,4.2,Sedan,automatic,sajea01ux3hm48743,ca,2.7,143546.0,silver,black,quantum auto sales inc,2000,1000,2015-04-21 17:00:00
2000,Ford,Mustang,Base,Convertible,,1fafp4447yf191800,fl,2.0,1.0,white,black,vietnam veterans of america,3975,1700,2015-04-21 02:00:00
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk0eu427972,ca,4.5,24119.0,white,gray,toyota motor sales usa inc/program,15350,14800,2015-04-21 17:00:00
2014,Toyota,Camry,LE,sedan,automatic,4t1bf1fk6eu428866,ca,4.9,24204.0,silver,gray,toyota motor sales usa inc/program,15350,15200,2015-04-21 17:00:00
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,jn1cv6ek8dm921007,ca,4.2,23375.0,black,black,nissan infiniti lt,23600,23500,2015-04-28 05:30:00
2012,Toyota,Camry,L,Sedan,automatic,4t1bf1fk5cu596785,fl,2.2,25921.0,gray,tan,intermarkets trading co,13550,13200,2015-04-21 02:15:00
2014,Chevrolet,Sonic,LTZ,Sedan,automatic,1g1je5sb2e4233548,fl,2.5,12236.0,gray,black,florida auto financial group,12950,19500,2015-04-21 02:30:00
2006,Mercedes-Benz,R-Class,R350,Wagon,automatic,4jgcb65e56a013016,ca,2.9,89216.0,silver,black,clear view systems,8150,8000,2015-04-21 05:30:00
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em8e5322858,fl,4.4,13334.0,black,black,datura auto sales and rentals,21200,11200,2015-04-21 02:30:00
2013,Nissan,Armada,SV,SUV,automatic,5n1aa0nc7dn608218,pa,4.4,56098.0,silver,black,the hertz corporation,23500,10600,2015-04-24 02:00:00
2013,Ford,Taurus,SEL,Sedan,,1fahp2e87dg177415,pa,3.4,51454.0,gray,black,the hertz corporation,14350,8000,2015-04-24 02:00:00
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp4fl351673,ca,1.0,24126.0,blue,gray,enterprise vehicle exchange / tra / rental / tulsa,11400,5400,2015-04-22 08:05:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv0cw189933,ca,2.9,39753.0,black,tan,toyota financial services,15500,13500,2015-04-29 05:30:00
2014,Chevrolet,Captiva Sport,LS Fleet,SUV,automatic,3gnal2ekxes659793,il,4.0,23447.0,blue,black,gm remarketing,14700,20700,2015-04-30 04:00:00
2011,Ford,F-250 Super Duty,XL,Regular Cab,automatic,1ftbf2a62bea59420,sc,2.2,126705.0,white,gray,lease plan usa,9300,9300,2015-04-30 02:30:00
2010,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1sf4a1165312,pr,2.4,66555.0,gray,black,oriental bank,7900,5000,2015-04-23 05:00:00
2009,Audi,A4,2.0T Premium quattro,Sedan,automatic,waulf78k69n023287,mi,2.8,120413.0,white,tan,land rover farmington hills,9675,10200,2015-04-23 02:30:00
2009,Hyundai,Accent,GLS,Sedan,automatic,kmhcm46c59u301634,mi,2.4,105628.0,burgundy,gray,jeffs motorcars inc,3650,2500,2015-04-23 02:30:00
2008,,,,,automatic,2g1ws553481337543,ga,1.9,98175.0,white,gray,publix employees fcu,2350,3100,2015-04-23 03:00:00
2008,Scion,xB,Base,Wagon,manual,jtlke50e581002856,tx,2.0,68143.0,white,black,caprock auto remarketing,7725,5500,2015-04-23 04:00:00
2014,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5sl1ef283571,il,4.0,18994.0,white,gray,gm remarketing,15500,26300,2015-04-30 04:00:00
2006,Buick,Lucerne,CXS,Sedan,automatic,1g4he57yx6u224869,il,2.6,1.0,burgundy,gray,nationwide acceptance,8275,2300,2015-04-23 07:00:00
2006,Hyundai,Azera,Limited,Sedan,automatic,kmhfc46f46a038558,ma,2.8,168184.0,blue,tan,first hyundai,2775,1400,2015-04-21 03:00:00
2006,Jeep,Liberty,Sport,SUV,automatic,1j4gl48kx6w222743,pa,2.0,115906.0,silver,gray,spitzer toyota scion,4500,3100,2015-04-22 05:00:00
2014,Chevrolet,Traverse,LT,SUV,automatic,1gnkvgkd9ej346317,il,4.8,27188.0,black,black,gm remarketing,25700,26000,2015-04-30 04:00:00
2005,Nissan,Murano,SE,SUV,automatic,jn8az08w75w424979,ma,1.9,130561.0,gray,black,cottage street motors inc,5600,4450,2015-04-21 03:00:00
2004,BMW,7 Series,745Li,Sedan,automatic,wbagn63524ds54363,pa,2.6,90094.0,beige,black,twin willows ii inc,6225,5700,2015-04-22 05:00:00
2004,Ford,Mustang,Base,Coupe,,1fafp40674f240849,mi,1.9,154581.0,silver,gray,modern financial services,2075,1100,2015-04-23 02:30:00
2004,Mazda,Mazda3,s,Sedan,manual,jm1bk123941191014,md,2.0,178974.0,gray,black,car links auto group,1525,550,2015-04-21 06:00:00
2003,Buick,Century,Base,Sedan,automatic,2g4ws52j031127262,nj,2.0,1.0,gray,gray,purple heart services inc,3150,500,2015-04-23 11:00:00
2014,Ford,Escape,SE,SUV,automatic,1fmcu9g97eub66330,tx,3.9,37181.0,black,gray,avis corporation,18750,17700,2015-04-30 04:00:00
2014,Ford,Mustang,V6,Coupe,automatic,1zvbp8am4e5297396,il,2.9,29124.0,black,black,ars/avis budget group,18700,20975,2015-04-23 03:00:00
2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac8dh635136,fl,3.3,50231.0,silver,gray,avis corporation,11750,10900,2015-04-23 02:15:00
2013,Nissan,Maxima,3.5 SV,Sedan,,1n4aa5ap3dc827690,az,2.7,54239.0,white,black,the hertz corporation,15750,14000,2015-04-23 05:30:00
2013,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk2du234284,fl,3.2,56144.0,silver,black,the hertz corporation,13300,9500,2015-04-29 02:15:00
2013,Volvo,XC60,3.2,SUV,,yv4940dl5d2434518,pa,4.2,39300.0,black,black,avis corporation,22000,26200,2015-04-24 02:00:00
2012,Ford,Mustang,GT Premium,Coupe,manual,1zvbp8cf6c5219827,wa,4.3,21190.0,yellow,black,crossborder vehicle sales ltd,24300,25755,2015-04-22 05:30:00
2012,Honda,Accord,SE,Sedan,automatic,1hgcp2f67ca097424,pa,1.9,42485.0,black,black,"ahfc/honda lease trust/hvt, inc. eot",13250,19700,2015-04-24 02:00:00
2012,Honda,Civic,LX,Sedan,automatic,19xfb2f51ce356603,pa,3.6,35408.0,gray,gray,"ahfc/honda lease trust/hvt, inc.",10950,9400,2015-04-24 02:00:00
2012,Honda,CR-V,EX,SUV,,5j6rm4h55cl015769,pa,3.7,27170.0,blue,gray,hann financial services,18750,13400,2015-04-24 02:00:00
2012,Honda,Odyssey,LX,Minivan,automatic,5fnrl5h22cb056352,pa,1.9,30331.0,silver,gray,"ahfc/honda lease trust/hvt, inc. eot",16450,12300,2015-04-24 02:00:00
2012,Honda,Odyssey,EX,Minivan,,5fnrl5h48cb060701,pa,2.0,34469.0,gray,gray,"ahfc/honda lease trust/hvt, inc. eot",18400,12800,2015-04-24 02:00:00
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap9cm932419,tn,2.7,127967.0,black,black,toyota financial services,16500,11000,2015-04-22 03:30:00
2012,Lexus,IS 250,Base,Sedan,automatic,jthcf5c21c5057707,nj,3.1,20519.0,black,beige,lexus financial services,23500,20900,2015-04-29 02:30:00
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cc203009,fl,4.0,54726.0,blue,black,gte fcu,11100,10200,2015-04-23 02:35:00
2011,Chevrolet,Silverado 1500,Work Truck,Crew Cab,automatic,1gcpkpe33bf222150,ms,1.9,141603.0,white,gray,donlen corporation,11050,6500,2015-04-23 03:30:00
2011,Subaru,Impreza,2.5i,Hatchback,automatic,jf1gh6a64bh805233,pr,3.0,51214.0,white,gray,lease plan usa,12350,8800,2015-04-23 06:00:00
2009,Ford,Flex,SE,Wagon,automatic,2fmdk51c89ba57880,pr,3.5,76257.0,white,gray,oriental bank,10900,6800,2015-04-23 05:00:00
2009,Suzuki,SX4,Sport,Sedan,automatic,js2yc414096200170,pa,2.2,80496.0,black,black,1 cochran of monroeville,3650,3500,2015-04-22 05:00:00
2008,Chrysler,300,Touring,Sedan,automatic,2c3ka53g68h258367,az,1.9,103527.0,silver,black,a l financial corporation,7775,6800,2015-04-23 05:00:00
2008,Honda,Civic,LX,Sedan,automatic,1hgfa16558l094601,tx,2.6,79551.0,blue,gray,tdaf remarketing,7250,7700,2015-04-29 03:00:00
2008,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb28a980132502,pr,2.8,77815.0,black,gray,primeritus remarketing/american airlines,11000,7000,2015-04-23 06:00:00
2008,Saturn,Astra,XR,Hatchback,automatic,w08at671385078664,az,2.7,111187.0,silver,black,the hertz corporation,3575,1600,2015-04-23 05:30:00
2007,Volkswagen,Jetta,Wolfsburg Edition PZEV,Sedan,automatic,3vweg71k47m157402,ca,2.3,69196.0,silver,black,south bay lexus,6050,5900,2015-04-28 05:30:00
2006,Chevrolet,Silverado 1500,LT3,Crew Cab,automatic,2gcek13tx61207200,tx,1.9,192282.0,white,black,tdaf remarketing,8850,7500,2015-04-22 03:00:00
2006,Infiniti,M35,Base,Sedan,automatic,jnkay01e36m114890,mn,2.4,109750.0,black,brown,remarketing by ge/flagship credit acceptance,9525,7200,2015-04-23 03:45:00
2006,Jeep,Commander,Base,SUV,automatic,1j8hh48n86c219792,tn,1.9,154829.0,red,gray,knoxville wholesale llc,4025,3000,2015-04-21 03:30:00
2006,,,,,automatic,jm1cr29l060130591,tx,2.0,85391.0,gray,—,auto one acceptance llc,4275,1300,2015-04-22 03:20:00
2005,Buick,Rendezvous,CX,SUV,automatic,3g5da03e75s558490,in,1.0,124502.0,white,tan,northcoast financial services,3000,400,2015-04-23 05:30:00
2005,Chevrolet,TrailBlazer,LT,SUV,automatic,1gndt13sx52379801,oh,1.9,129592.0,white,gray,credit auto mart inc,4225,2050,2015-04-21 02:30:00
2005,Ford,Explorer Sport Trac,XLT,Crew Cab,automatic,1fmzu67k05ua23344,ms,2.5,167001.0,black,gray,consumer financial services/elgin,4825,3400,2015-04-23 03:30:00
2005,GMC,Sierra 1500,Base,Extended Cab,automatic,2gtek19t351199785,ny,1.9,156409.0,black,gray,credit acceptance corp/vrs/southfield,7325,1600,2015-04-23 02:15:00
2004,Buick,Rendezvous,CX,SUV,automatic,3g5db03e64s594313,ny,2.2,150528.0,gray,gray,credit acceptance corp/vrs/southfield,1950,550,2015-04-23 02:15:00
2004,Cadillac,CTS,Base,Sedan,automatic,1g6dm577840129540,fl,1.9,142753.0,gold,tan,lauderdale infiniti,3150,1900,2015-04-24 02:35:00
2004,Chevrolet,Venture,LS,Minivan,automatic,1gndx03e44d183090,ms,1.9,177358.0,white,gray,par north america,1000,600,2015-04-23 03:30:00
2004,Dodge,Durango,SLT,SUV,automatic,1d4hb48d24f184844,ny,1.9,110541.0,black,gray,credit acceptance corp/vrs/southfield,4250,1550,2015-04-23 02:15:00
2003,Ford,Ranger,XL,SuperCab,manual,1ftyr15e43pb60459,pr,2.5,1.0,white,gray,select remarketing group llc/anderson financial,6200,300,2015-04-23 04:00:00
2002,Nissan,Xterra,XE,SUV,automatic,5n1ed28y22c535828,ny,1.9,166990.0,silver,gray,credit acceptance corp/vrs/southfield,2325,300,2015-04-23 02:15:00
2002,Toyota,Highlander,Base,SUV,automatic,jtehf21a420093284,md,2.0,211228.0,silver,gray,car links auto group,4375,3200,2015-04-21 06:00:00
2001,Chevrolet,Venture,LS,Minivan,automatic,1gndx03e71d171947,md,2.0,119318.0,gold,beige,car links auto group,1175,250,2015-04-21 06:00:00
