year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Audi,A3,2.0 TDI Premium,wagon,automatic,waubjafm6ca145559,nj,3.6,44972.0,white,beige,wheels exchange llc,17450,18000,2015-07-02 06:20:00
2012,BMW,3 Series,328i,coupe,automatic,wbake3c51ce769324,fl,4.1,29417.0,black,black,braman motors,21200,19900,2015-07-09 08:00:00
2012,BMW,6 Series,650i,coupe,automatic,wbalx3c51cdv77650,nj,2.3,43301.0,white,—,financial services remarketing (lease),38900,36250,2015-07-01 06:30:00
2012,Infiniti,G Sedan,G25,g sedan,automatic,jn1dv6ap6cm811710,tn,2.9,63329.0,gray,beige,nissan infiniti lt,14300,13800,2015-07-08 17:15:00
2012,Mercedes-Benz,M-Class,ML350 BlueTEC,suv,automatic,4jgda2eb4ca060667,nj,3.7,72989.0,—,black,mercedes-benz financial services,28900,28250,2015-07-09 07:00:00
2012,Mercedes-Benz,E-Class,E350 Luxury,sedan,automatic,wddhf5kb8ca633184,fl,3.7,31518.0,—,off-white,mercedes-benz financial services,25100,24800,2015-07-07 06:00:00
2012,Mitsubishi,Lancer Evolution,GSR,sedan,manual,ja32w8fv3cu026970,nc,2.9,16147.0,white,black,1st commercial,26900,21800,2015-07-07 06:15:00
2012,Volkswagen,Passat,SE PZEV,sedan,automatic,1vwbp7a31cc088482,nj,4.4,29622.0,black,black,"vw credit, inc",12350,11200,2015-07-03 06:00:00
2011,Audi,A4,2.0T Avant Premium quattro,wagon,,wauwfafl9ba123788,pa,4.1,42062.0,black,black,morris auto enterprises llc,22500,22800,2015-07-02 06:30:00
2008,Mitsubishi,Endeavor,LS,suv,automatic,4a4mm21s78e029097,ma,2.8,64334.0,off-white,black,capital one auto finance,7500,5300,2015-07-07 06:30:00
2007,Chrysler,PT Cruiser,Limited,wagon,automatic,3a8fy68837t500921,nc,4.0,97672.0,white,gray,hendrick kia of cary,3200,4900,2015-07-07 06:15:00
2003,Nissan,Altima,2.5 SL,sedan,,1n4al11e13c281956,ab,4.8,139023.0,gold,gold,frontline enterprises inc,1850,3600,2015-07-02 08:30:00
2014,Hyundai,Tucson,SE,suv,automatic,km8ju3agxeu820796,fl,4.0,35501.0,silver,black,remarketing by ge/sixrentals corp,15450,15000,2015-07-03 06:15:00
2013,Chrysler,300,C John Varvatos,sedan,automatic,2c3ccadt8dh690357,oh,4.4,21033.0,gray,brown,chrysler capital,26500,27200,2015-07-03 06:00:00
2012,Toyota,RAV4,Base,suv,automatic,2t3zf4dvxcw111058,va,3.6,85912.0,brown,gray,sullivan auto trading inc,11700,11800,2015-07-09 06:20:00
2011,GMC,Sierra 2500HD,SLE,extended cab,automatic,1gt220cg6bz414166,ca,3.7,79719.0,white,black,aaero sweet corporation,18950,22200,2015-07-09 09:00:00
2011,Mercedes-Benz,C-Class,C300 Luxury 4MATIC,sedan,automatic,wddgf8bb7br162822,wi,3.4,41431.0,silver,black,mercedes-benz financial services,17550,17750,2015-07-08 07:00:00
2008,Jeep,Patriot,Sport,suv,automatic,1j8ft28w18d682941,tx,2.7,113701.0,silver,black,dt credit corporation,4175,5300,2015-07-09 07:00:00
2014,Ford,Mustang,V6,coupe,automatic,1zvbp8am7e5267986,va,4.8,5455.0,gray,gray,union bank & trust,17500,18200,2015-07-07 06:15:00
2013,Ford,Edge,SEL,suv,,2fmdk4jc4dba05178,qc,4.5,30213.0,red,black,canadian road leasing co & ford credit canda ltd,22600,23000,2015-07-03 06:00:00
2013,Ford,Edge,SEL,suv,automatic,2fmdk3jc3dba31328,il,2.6,52634.0,blue,gray,"ford motor credit company,llc",18200,17000,2015-07-09 07:00:00
2015,Chrysler,200,C,sedan,automatic,1c3ccccb4fn549557,ca,3.0,19736.0,white,black,enterprise fm exchange/lease,16700,16400,2015-07-01 09:30:00
2013,Nissan,Maxima,3.5 S,sedan,automatic,1n4aa5ap1dc839322,ca,3.2,41549.0,black,black,cars 911,14400,14400,2015-07-09 13:30:00
2012,Honda,Civic,Si,coupe,manual,2hgfg4a51ch704958,pa,3.8,50537.0,red,black,jersey motors inc,13250,13900,2015-07-08 07:00:00
2012,Nissan,Altima,2.5 S,sedan,automatic,1n4al2apxcc225683,fl,4.3,19215.0,silver,black,nissan-infiniti lt,18150,11000,2015-07-01 06:00:00
2012,Nissan,Rogue,S,suv,automatic,jn8as5mv5cw415452,nj,3.3,12134.0,burgundy,black,nissan-infiniti lt,18600,18100,2015-07-08 06:30:00
2011,Honda,Accord,EX-L,sedan,automatic,1hgcp2f84ba082301,nc,2.2,50639.0,black,tan,t & k enterprises of mt airy inc,13150,13500,2015-07-07 06:15:00
2009,Jeep,Wrangler,X,suv,manual,1j4fa24129l747272,oh,4.3,37355.0,white,gray,premium cars wholesale ltd,18050,18600,2015-07-01 06:00:00
2008,Volvo,XC90,3.2 Special Edition,suv,automatic,yv4cz982381453173,va,3.8,73233.0,gold,gray,consumer portfolio services,10600,10200,2015-07-09 06:20:00
2006,Lexus,IS 250,Base,sedan,automatic,jthbk262462014051,ca,4.1,121497.0,silver,gray,mmc motors,8625,11000,2015-07-02 08:50:00
2013,Ford,C-Max Energi,SEL,wagon,automatic,1fadp5cuxdl528440,pa,3.5,27305.0,black,black,mick motors llc,17300,15200,2015-07-02 07:00:00
2013,Nissan,Murano,SV,suv,automatic,jn8az1mw9dw317149,fl,4.3,49975.0,silver,black,dtg operations inc,15500,15400,2015-07-02 07:30:00
2013,Nissan,Murano,SV,suv,automatic,jn8az1mu6dw205200,ca,3.9,31308.0,silver,black,avis corporation,18900,18700,2015-07-07 09:30:00
2013,Toyota,Tacoma,V6,double cab,manual,5tflu4en6dx069527,pa,2.7,43988.0,green,gray,manheim imports,25700,26800,2015-07-09 06:20:00
2012,Acura,MDX,Technology Package,suv,,2hnyd2h33ch518647,pa,3.8,38100.0,silver,black,r hollenshead auto sales inc,28300,27500,2015-07-08 06:30:00
2012,Hyundai,Veloster,Base,hatchback,manual,kmhtc6ad4cu023556,fl,2.9,81431.0,black,gray,toyota financial services,8550,12600,2015-07-07 06:15:00
2012,Volkswagen,Beetle,2.0T White Turbo Launch Edition PZEV,hatchback,automatic,3vwva7at7cm641634,tx,4.3,35671.0,gray,black,"vw credit, inc/pilot",13800,13800,2015-07-01 07:20:00
2011,Dodge,Durango,Crew,suv,automatic,1d4se4gt5bc746627,tx,2.1,54456.0,gray,gray,music city autoplex llc,20800,17500,2015-07-08 07:20:00
2010,Hyundai,Sonata,GLS,sedan,automatic,5npet4ac5ah621963,tx,2.6,1.0,gray,tan,td auto finance,5700,4700,2015-07-08 07:15:00
2008,Volvo,XC90,3.2,suv,automatic,yv4cy982581422672,fl,2.0,124363.0,silver,black,mercedes benz of delray,6725,4400,2015-07-07 14:00:00
2007,BMW,5 Series,550i,sedan,automatic,wbanb53597cp08936,nj,2.7,76366.0,silver,gray,route one corporation,9700,10900,2015-07-07 06:30:00
2007,Chrysler,300,C,sedan,automatic,2c3ka63h77h811217,in,3.1,78527.0,black,gray,santander consumer,9600,4400,2015-07-08 07:30:00
2007,Dodge,Ram Pickup 1500,SLT,mega cab,automatic,3d7kr19d87g848620,tx,1.9,81902.0,black,—,santander consumer,12050,11700,2015-07-08 07:00:00
2007,Hyundai,Tiburon,SE,hatchback,manual,kmhhn66f97u261984,ga,2.7,99811.0,red,black,five star hyundai of warner robins,3125,3100,2015-07-07 10:00:00
2007,,,,,automatic,salmf13467a243927,nc,1.9,100950.0,black,beige,fleet lease remarketing,16600,14800,2015-07-07 06:30:00
2007,Toyota,Camry,LE,sedan,automatic,4t1be46k07u120888,fl,2.5,112375.0,gray,gray,autonation honda hollywood,5900,5000,2015-07-07 14:00:00
2014,Dodge,Charger,SE,sedan,,2c3cdxbg8eh245527,va,3.9,18174.0,white,—,advance car rental inc,16550,16200,2015-07-02 07:00:00
2014,Dodge,Charger,SXT,sedan,,2c3cdxhg3eh267460,va,3.5,27687.0,gray,black,hertz corporation/gdp,17400,17000,2015-07-01 07:30:00
2014,Ford,F-150,FX4,supercrew,automatic,1ftfw1e66efa32886,pa,4.2,29284.0,black,black,keller bros ford,37800,37250,2015-07-08 07:20:00
2013,Hyundai,Sonata,GLS,sedan,,5npeb4acxdh707065,pa,4.3,17121.0,white,beige,hyundai motor finance,12600,12900,2015-07-07 06:30:00
2013,Kia,Forte,EX,sedan,automatic,knafu4a29d5711370,md,3.9,48101.0,white,black,"all car leasing,inc",9075,9100,2015-07-09 06:20:00
2011,Kia,Sorento,LX,suv,automatic,5xykt4a25bg133387,nj,3.4,47022.0,blue,gray,santander consumer,12750,11900,2015-07-09 06:20:00
2011,Lexus,RX 350,Base,suv,automatic,2t2zk1ba2bc044437,ca,2.9,82916.0,black,beige,logistics leasing,19750,18250,2015-07-08 09:30:00
2007,Volkswagen,New Beetle,2.5 PZEV,Hatchback,automatic,3vweg31c47m508472,ca,3.0,85723.0,black,black,vw credit,3900,3400,2015-07-09 09:00:00
2013,Toyota,Corolla,L,sedan,automatic,2t1bu4ee0dc938424,fl,3.4,31486.0,red,gray,acr rental services inc,10650,10300,2015-07-07 08:30:00
2013,Toyota,Sienna,Limited 7-Passenger,minivan,automatic,5tdyk3dc1ds334298,mn,4.4,21826.0,red,gray,ars/ford-lincoln dealer program,24700,27300,2015-07-08 07:30:00
2013,Ram,1500,Tradesman,regular cab,automatic,3c6jr6at6dg556750,ms,3.6,29861.0,white,gray,chrysler capital,18450,15000,2015-07-14 06:30:00
2011,BMW,3 Series,328i,sedan,,wbaph7c57be681476,nj,3.9,37565.0,black,black,financial services remarketing (lease),16900,16500,2015-07-01 07:30:00
2011,GMC,Sierra 1500,SLE,crew cab,,3gtp2ve33bg189525,on,4.1,67633.0,blue,black,robinson buick gmc ltd,23800,23750,2015-07-07 06:30:00
2010,Dodge,Grand Caravan,SE,minivan,automatic,2d4rn4de5ar130050,wi,2.6,51869.0,red,black,capital one auto finance,7950,9300,2015-07-02 07:00:00
2010,Honda,Pilot,Touring,suv,automatic,5fnyf4h93ab009497,oh,2.6,87048.0,silver,gray,pauley motor car co preowned vehicles llc,18000,16300,2015-07-02 06:30:00
2009,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcec23cx9g161642,tn,1.9,134747.0,white,gray,electric service credit union,13100,11700,2015-07-08 07:30:00
2006,GMC,Yukon XL,SLE 1500,suv,automatic,3gkfk16z06g108000,tn,2.8,119387.0,blue,gray,sullivan auto group llc,6400,10300,2015-07-01 07:30:00
2013,Chevrolet,Captiva Sport,LS Fleet,suv,automatic,3gnfl1ek9ds508264,fl,2.5,25711.0,—,black,wheels exchange llc,12700,13000,2015-07-08 17:15:00
2012,Honda,CR-V,EX-L,suv,,jhlrm4h79cc016983,pa,3.8,43075.0,gray,gray,hann financial services,19750,18400,2015-07-01 07:30:00
2011,Ford,Transit Connect,Cargo Van XLT,minivan,automatic,nm0ls6bn8bt072341,nj,2.0,48982.0,white,gray,holman ford lincoln,12200,13300,2015-07-03 06:00:00
2010,Dodge,Ram Pickup 1500,SLT,quad cab,automatic,1d7rv1gp4as171301,mi,4.2,90314.0,silver,gray,remarketing of america,15200,13700,2015-07-07 06:30:00
2010,GMC,Sierra 2500HD,SLE,crew cab,automatic,1gt4k0bg3af117897,mi,3.9,65749.0,white,black,multi auto trading inc,20400,21500,2015-07-07 06:30:00
2008,Buick,Enclave,CX,suv,automatic,5gaer13738j164697,tx,3.5,141962.0,brown,beige,fairway ford henderson,7050,8100,2015-07-09 07:30:00
2007,BMW,X5,3.0si,suv,automatic,5uxfe43517ly82376,oh,2.8,52470.0,gray,tan,tanskys sawmill toyota inc,13200,11700,2015-07-07 06:30:00
2007,Chevrolet,Silverado 1500 Classic,LS2,crew cab,automatic,2gcec13v371181832,ca,2.4,76663.0,gold,gray,honda of stevens creek,12600,10400,2015-07-01 09:30:00
2007,Lexus,RX 350,Base,suv,automatic,2t2gk31u67c012385,ma,2.6,85966.0,blue,gray,lexus of watertown,12300,11000,2015-07-07 06:15:00
2014,Ford,Focus,SE,sedan,manual,1fadp3f22el165017,nj,3.1,14217.0,black,black,"ford motor credit company,llc",11950,11000,2015-07-08 06:20:00
2015,Chevrolet,Equinox,LS,suv,automatic,2gnfleek2f6171641,mi,4.0,9801.0,blue,black,larry hudson chevrolet buick gmc inc,16950,18800,2015-07-02 07:00:00
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a75eg281210,ga,4.3,42950.0,black,tan,hertz damaged liquidation,12600,9200,2015-07-09 06:45:00
2014,Lexus,IS 350,Base,sedan,automatic,jthbe1d20e5000911,ca,3.9,17542.0,gray,black,brother auto group inc,33600,36250,2015-07-02 09:30:00
2010,Dodge,Avenger,R/T,sedan,automatic,1b3cc5fb5an141758,tx,1.9,146856.0,blue,black,santander consumer,3450,2900,2015-07-01 07:00:00
2011,Honda,Civic,LX,coupe,automatic,2hgfg1b60bh517280,az,3.5,70600.0,—,gray,ge fleet services for itself/servicer,8100,9400,2015-07-02 09:00:00
2011,Ram,1500,SLT,quad cab,automatic,1d7rb1gp0bs692655,hi,1.9,50740.0,—,gray,apex fleet as agent or assignee of gecfs,14600,14000,2015-07-08 12:30:00
2009,Ford,Mustang,Premium,coupe,automatic,1zvht80n395100370,ca,2.5,98242.0,red,gray,tdaf remarketing,6650,7500,2015-07-07 09:30:00
2014,Toyota,Corolla,LE,sedan,automatic,2t1burhexec051679,ma,2.0,26987.0,red,gray,chevy auto body inc,12450,12400,2015-07-07 06:30:00
2013,Ford,Taurus,SEL,sedan,automatic,1fahp2e89dg184284,ca,3.0,72991.0,white,black,"ford motor credit company,llc",11350,8500,2015-07-07 09:00:00
2008,BMW,M5,Base,sedan,automatic,wbsnb93568cx09224,ca,3.6,61065.0,black,black,land rover rocklin,26700,31750,2015-07-06 06:30:00
2013,Nissan,Altima,2.5,sedan,automatic,1n4al3ap0dc175612,pa,3.3,37159.0,black,black,nissan-infiniti lt,12950,12300,2015-07-03 05:45:00
2008,Kia,Sorento,EX,suv,automatic,kndjc736385775072,mo,2.9,119410.0,white,gray,e.t. sales,6250,7500,2015-07-07 08:00:00
2013,Ford,Fusion,S,sedan,automatic,3fa6p0g77dr279872,ma,4.4,48485.0,burgundy,gray,lease plan usa,11300,10400,2015-07-07 06:15:00
2013,Nissan,Frontier,SV,crew cab,,1n6ad0ev9dn711909,pa,4.2,36014.0,red,gray,avis corporation,20300,20800,2015-07-01 07:30:00
2013,Toyota,Tundra,Tundra,double cab,,5tfuy5f15dx306972,pa,3.7,32163.0,red,black,toyota financial services,26700,26900,2015-07-07 06:30:00
2012,Chevrolet,Corvette,Z06,coupe,manual,1g1yk2de2c5109493,fl,4.9,16086.0,red,black,kevin whitaker chevrolet cadillac,53500,54000,2015-07-08 07:30:00
2012,Ford,Focus,SE,sedan,manual,1fahp3f28cl241144,ga,3.9,89290.0,white,black,credit acceptance corp/vrs/southfield,6425,6400,2015-07-09 07:00:00
2011,Dodge,Grand Caravan,Express,minivan,automatic,2d4rn4dg9br773407,fl,2.9,80804.0,silver,black,lease plan advantage,8575,8000,2015-07-07 06:00:00
2011,Hyundai,Tucson,GLS,suv,automatic,km8ju3ac8bu271964,md,3.3,81162.0,blue,—,darcars ford,10300,10500,2015-07-07 06:30:00
2010,Dodge,Grand Caravan,SXT,minivan,automatic,2d4rn5d10ar283812,pa,2.1,73722.0,white,black,mcmahon leasing/mcmahon motors,8200,10000,2015-07-07 06:30:00
2014,Ford,Edge,Limited,suv,automatic,2fmdk3kc6eba41643,fl,3.5,22852.0,black,beige,paradise ford,23700,23200,2015-07-07 06:15:00
2014,Ford,Escape,SE,suv,automatic,1fmcu9gx3eub16863,ms,4.2,58336.0,white,gray,donlen corporation,14850,14000,2015-07-08 07:30:00
2013,Ford,F-150,XLT,supercrew,automatic,1ftfw1ef0dfb68283,ms,4.4,47046.0,white,gray,the hertz corporation,24800,24600,2015-07-14 06:30:00
2013,Ford,Fusion,SE,sedan,automatic,3fa6p0hr3dr280520,il,3.5,59488.0,black,—,advantage chevrolet/ge,11500,12600,2015-07-07 08:00:00
2013,Lexus,RX 450h,Base,suv,automatic,jtjbc1ba0d2437077,ca,3.1,47721.0,red,black,lexus financial services,32300,33100,2015-07-07 09:30:00
2013,Toyota,Yaris,LE,hatchback,automatic,jtdktud33dd555132,oh,2.6,51724.0,gray,gray,the hertz corporation,8500,8300,2015-07-02 07:30:00
2011,Ford,F-150,Platinum,supercrew,automatic,1ftfw1etxbfc44949,ms,3.5,99568.0,—,brown,"ford motor credit company,llc",21900,23800,2015-07-02 07:00:00
2010,Dodge,Journey,SXT,suv,automatic,3d4pg5fv8at160063,tx,2.3,95530.0,silver,black,fairway ford henderson,7575,8500,2015-07-01 07:00:00
2010,Jeep,Wrangler,Sport,suv,manual,1j4aa2d15al225069,ma,4.4,53852.0,blue,gray,lenders fleet services,17300,14000,2015-07-07 06:15:00
2010,Nissan,Armada,Platinum,suv,automatic,5n1ba0nf3an612230,in,4.4,63006.0,blue,black,chrysler capital,21300,18000,2015-07-08 07:30:00
2014,Ford,Mustang,GT,convertible,automatic,1zvbp8ffxe5236631,ca,3.5,39785.0,black,black,car financial,25100,22900,2015-07-08 09:30:00
2014,Toyota,Sienna,L 7-Passenger,minivan,automatic,5tdzk3dc4es501825,fl,3.1,4928.0,gray,gray,fiserv/citizens one auto finance,21200,19000,2015-07-08 06:00:00
2013,Dodge,Challenger,SRT8,coupe,automatic,2c3cdycj4dh672122,tx,2.5,22948.0,purple,black,chrysler capital,34800,32500,2015-07-08 07:30:00
2013,MINI,Cooper Coupe,Base,hatchback,automatic,wmwsx1c52dt507288,fl,4.2,48174.0,beige,black,braman motorcars,11100,12400,2015-07-02 08:00:00
2013,Toyota,Yaris,LE,hatchback,automatic,jtdktud37dd564318,pa,4.0,52803.0,silver,black,the hertz corporation,8450,9500,2015-07-03 06:00:00
2012,Toyota,Tacoma,V6,access cab,automatic,5tfuu4en5cx040300,va,4.4,52597.0,black,gray,gm financial,22200,21900,2015-07-07 06:15:00
2011,Honda,Pilot,EX-L,suv,automatic,5fnyf3h56bb019966,fl,3.7,99639.0,burgundy,tan,napletons north palm auto park inc,15200,13200,2015-07-07 06:30:00
2010,Hyundai,Veracruz,GLS,suv,automatic,km8nu4cc4au103368,nc,3.9,129133.0,white,gray,fred anderson nissan of fayetteville,6950,7800,2015-07-07 12:00:00
2014,Ford,Explorer,XLT,suv,automatic,1fm5k8d83egc39373,fl,3.7,33021.0,—,gray,avis budget group,26600,10800,2015-07-08 10:00:00
2014,Ford,Mustang,V6,convertible,automatic,1zvbp8em4e5322713,fl,4.3,26880.0,—,black,ford motor credit company,16800,17200,2015-07-07 06:30:00
2013,Dodge,Challenger,SXT,coupe,automatic,2c3cdyag2dh719056,ca,2.5,27401.0,white,black,enterprise vehicle exchange/orange,18150,17000,2015-07-08 09:30:00
2013,Ford,Mustang,V6,coupe,automatic,1zvbp8am3d5273895,fl,3.6,16311.0,—,black,"ford motor credit company,llc pd",17650,15800,2015-07-08 06:00:00
2013,Toyota,4Runner,Limited,suv,,jtebu5jr9d5117510,ga,4.8,32691.0,gray,black,onesource/sand mountain toyota,35100,34500,2015-07-08 07:30:00
2015,Jeep,Wrangler,Unlimited Freedom Edition,suv,manual,1c4bjwdg0fl609760,ga,4.9,1434.0,gray,black,jim ellis,34900,33800,2015-07-01 07:30:00
2012,Ford,Explorer,Limited,suv,automatic,1fmhk8f80cga75927,wi,3.9,56074.0,white,black,new look enterprises inc,24200,24400,2015-07-01 07:00:00
2012,Honda,Odyssey,EX-L,minivan,automatic,5fnrl5h60cb073055,ca,3.7,91769.0,gray,gray,bob baker volkswagen subaru,17250,16750,2015-07-01 09:15:00
2010,Honda,Civic,LX,coupe,automatic,2hgfg1b69ah503277,ca,1.9,70554.0,black,gray,m & m cars trucks vans inc,7125,7600,2015-07-07 09:30:00
2010,Nissan,Murano,SL,suv,,jn8az1mu7aw012095,ga,3.5,59469.0,gold,beige,economy honda cars,14300,12300,2015-07-09 07:00:00
2007,Ford,Explorer,XLT,suv,automatic,1fmeu63e37ua94314,fl,4.0,70981.0,silver,gray,gm financial,7075,6900,2015-07-08 07:30:00
2013,Chevrolet,Impala,LTZ,sedan,automatic,2g1wc5e34d1255206,tx,1.9,55452.0,silver,black,the hertz corporation,10500,8900,2015-07-08 07:30:00
2013,Dodge,Avenger,SE,sedan,automatic,1c3cdzab5dn619700,fl,3.5,63978.0,gray,black,regional acceptance corporation / greenville,8725,7500,2015-07-08 06:00:00
2013,Volkswagen,Passat,SE PZEV,sedan,automatic,1vwbp7a39dc089817,fl,2.5,57188.0,gray,black,vw credit,10550,8600,2015-07-07 06:15:00
2012,Toyota,RAV4,Sport,suv,automatic,jtmrf4dv6c5052646,pa,3.7,26707.0,silver,black,r hollenshead auto sales inc,17800,18000,2015-07-01 06:30:00
2011,Nissan,Sentra,2.0,sedan,automatic,3n1ab6ap4bl604379,ca,3.8,52324.0,red,gray,skyhigh remarketing inc,7100,9300,2015-07-01 09:00:00
2010,Acura,RDX,SH-AWD,suv,automatic,5j8tb1h51aa006867,ne,3.1,55276.0,black,tan,investment motors sales & leasing,18700,18500,2015-07-02 07:30:00
2009,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcec23jx9g131457,ga,2.1,121703.0,blue,gray,young motors llc,15200,15700,2015-07-09 06:45:00
2008,Chevrolet,Aveo,Aveo5 Special Value,hatchback,automatic,kl1td66638b036305,fl,3.4,48685.0,blue,black,grow financial fcu,2725,3800,2015-07-07 06:15:00
2008,Ford,Econoline Cargo,E-150,van,automatic,1ftne14w38da96481,ca,2.5,93325.0,white,gray,high bid trading co inc,9525,8400,2015-07-08 09:30:00
2005,Nissan,Altima,2.5 S,sedan,automatic,1n4al11d25c308088,ca,2.6,119392.0,gold,gray,lobel financial corp,2625,1400,2015-07-08 09:30:00
2013,Ford,Edge,SEL,suv,automatic,2fmdk3jc0dbc16601,il,3.7,30754.0,black,black,"ford motor credit company,llc",20900,19100,2015-07-08 10:30:00
2013,Ram,2500,SLT,crew cab,automatic,3c6ur5dl0dg569481,il,3.9,58595.0,white,gray,ars/express car and truck rental inc,30300,28500,2015-07-14 06:30:00
2012,Nissan,Altima,2.5 S,sedan,automatic,1n4al2ap9cc226954,tx,4.2,42762.0,burgundy,black,westlake financial services,11050,10600,2015-07-01 07:20:00
2011,Nissan,Altima,2.5 S,sedan,automatic,1n4al2ap0bc176766,va,3.9,60629.0,white,gray,gm financial,9050,8900,2015-07-07 06:30:00
2010,Ford,Mustang,GT Premium,coupe,manual,1zvbp8ch3a5148990,tx,3.9,20888.0,blue,beige,music city autoplex llc,19050,21500,2015-07-08 07:20:00
2004,Mercedes-Benz,SLK-Class,SLK230,convertible,automatic,wdbkk49f94f299085,ca,2.2,103228.0,silver,black,mercedes benz of laguna niguel,6500,5200,2015-07-08 09:30:00
2014,Toyota,RAV4,LE,suv,automatic,2t3zfrev6ew092734,tx,3.7,31257.0,red,black,westlake financial services,17800,18200,2015-07-08 07:20:00
2013,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcgxdr688369,ca,3.0,61469.0,white,black,dtg operations inc,11000,10500,2015-07-07 09:30:00
2013,Lexus,RX 350,Base,suv,automatic,2t2zk1ba4dc117004,fl,4.4,29577.0,white,beige,the collection,29200,28000,2015-07-08 07:20:00
2012,Hyundai,Sonata,Limited,sedan,automatic,5npec4ab0ch497658,nj,4.4,55608.0,silver,gray,hyundai motor finance,13350,14300,2015-07-01 07:30:00
2012,Hyundai,Sonata,GLS,sedan,automatic,5npeb4ac6ch478396,fl,4.4,38668.0,blue,gray,hyundai motor finance,11000,11500,2015-07-07 07:00:00
2012,Nissan,Rogue,S,suv,automatic,jn8as5mv6cw356900,oh,2.8,21656.0,black,gray,nissan-infiniti lt,17650,15900,2015-07-07 06:30:00
2012,Toyota,Sienna,LE 8-Passenger,minivan,,5tdka3dc4cs013170,pa,2.5,57836.0,blue,beige,citiwide auto leasing,17050,14400,2015-07-01 06:30:00
2012,Toyota,RAV4,Sport,suv,automatic,2t3wf4dv4cw145564,va,4.4,22464.0,green,black,fiserv/citizens one auto finance,17500,16400,2015-07-07 06:15:00
2011,Ford,Fusion,SE,sedan,automatic,3fahp0ha3br203016,fl,3.2,93120.0,white,gray,"platinum auto finance,llc",6925,6800,2015-07-02 06:35:00
2011,Infiniti,G Sedan,G37x,g sedan,automatic,jn1cv6ar4bm406506,co,2.6,43120.0,blue,tan,infiniti financial services,16900,17700,2015-07-09 08:00:00
2011,Toyota,Camry,Base,sedan,manual,4t1bf3ek6bu631944,fl,3.4,58427.0,silver,gray,south dade toyota,9675,8900,2015-07-07 06:30:00
2011,Toyota,Highlander,Limited,suv,,5tddk3eh7bs054097,pa,4.9,68095.0,gray,gray,r hollenshead auto sales inc,23300,24000,2015-07-01 07:30:00
2010,Acura,MDX,Base,suv,,2hnyd2h67ah510302,pa,2.7,94136.0,red,gray,tdaf remarketing,18700,19400,2015-07-09 06:00:00
2010,Land Rover,Range Rover,Supercharged,suv,,salmf1e40aa327326,pa,3.5,63736.0,black,black,r hollenshead auto sales inc,34100,35000,2015-07-09 07:00:00
2009,BMW,3 Series,328i xDrive,sedan,automatic,wbapk53549a513088,pa,4.2,63930.0,black,black,r hollenshead auto sales inc,13100,14800,2015-07-03 06:00:00
2008,Jeep,Patriot,Sport,suv,automatic,1j8ff28w48d784872,mn,2.7,85290.0,silver,gray,select lane,6450,7300,2015-07-09 07:45:00
2007,Ford,Edge,SEL Plus,suv,automatic,2fmdk39c67bb31626,mi,5.0,74077.0,black,black,kevins marysville auto sales inc,9000,11000,2015-07-09 06:30:00
2007,Suzuki,XL7,Luxury,suv,automatic,2s3da517176111246,ga,3.5,94880.0,gray,gray,carworks inc,4000,5500,2015-07-07 10:00:00
